,Audience Type,Fiscal Quarter,Fiscal Week Year,Country,BU,Audience Source,ID Provider,Audience Source Final,Impressions,Clicks,Spend,Net Rev,HVE
7554,3PD,2024-Q4,2024-W44,United States,CSB,Neustar,The Trade Desk,Neustar,1041857.0,40.0,18793.778742496,92.97999999999999,0.0
7555,3PD,2024-Q4,2024-W44,United States,CSB,The Trade Desk,The Trade Desk,The Trade Desk,3.0,0.0,0.0,0.0,0.0
7556,3PD,2024-Q4,2024-W45,Australia,B2B,0,0,0,15.0,0.0,0.046658,102546.818,417.0
7557,3PD,2024-Q4,2024-W45,Australia,B2B,0,0,0,1321268.0,1138.0,3083.264179,951446.016,3462.0
7558,3PD,2024-Q4,2024-W45,Australia,B2B,0,The Trade Desk,The Trade Desk,898794.0,2226.0,0.0,25919.15,331.0
7559,3PD,2024-Q4,2024-W45,Australia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,2.0
7560,3PD,2024-Q4,2024-W45,Australia,B2B,AIQ CRM,The Trade Desk,AIQ CRM,342789.0,102.0,0.0,1700.347,144.0
7561,3PD,2024-Q4,2024-W45,Australia,CSB,0,0,0,0.0,818.0,0.0,4876.1265,0.0
7562,3PD,2024-Q4,2024-W45,Australia,CSB,0,0,0,5658745.0,34556.0,18849.674834423,283840.735052,0.0
7563,3PD,2024-Q4,2024-W45,Australia,CSB,0,LiveRamp,LiveRamp,0.0,0.0,0.0,0.0,0.0
7564,3PD,2024-Q4,2024-W45,Australia,CSB,0,Permutive,Permutive,169385.0,168.0,377.72855,2911.13655,0.0
7565,3PD,2024-Q4,2024-W45,Austria,B2B,0,0,0,26656.0,192.0,1212.3899999999999,0.0,23.0
7566,3PD,2024-Q4,2024-W45,Belgium,B2B,0,0,0,67472.0,2489.0,3035.475,0.0,13.0
7567,3PD,2024-Q4,2024-W45,Belgium,B2B,0,0,0,53503.0,68.0,0.0,0.0,10.0
7568,3PD,2024-Q4,2024-W45,Brazil,B2B,0,0,0,4936065.0,291185.0,4514.688924,0.0,2568.0
7569,3PD,2024-Q4,2024-W45,Brazil,B2B,0,0,0,10561228.0,424170.0,5411.252918,0.0,2219.0
7570,3PD,2024-Q4,2024-W45,Canada,B2B,0,0,0,222657.0,1118.0,1887.7918607351999,0.0,237.0
7571,3PD,2024-Q4,2024-W45,Canada,B2B,0,0,0,4501533.0,2526.0,5999.8613241532,169180.638,4832.0
7572,3PD,2024-Q4,2024-W45,Canada,B2B,Liveramp,Liveramp,Liveramp,20234.0,17.0,99.1572121164,0.0,88.0
7573,3PD,2024-Q4,2024-W45,Canada,CSB,0,0,0,11050530.0,38088.0,32321.6981473577,25082.07,0.0
7574,3PD,2024-Q4,2024-W45,Canada,CSB,0,0,0,33750293.0,74893.0,101446.9742979412,29125.91,0.0
7575,3PD,2024-Q4,2024-W45,Canada,CSB,0,Permutive,Permutive,0.0,0.0,0.0,0.0,0.0
7576,3PD,2024-Q4,2024-W45,Canada,CSB,0,The Trade Desk,The Trade Desk,709713.0,823.0,11732.5915960108,0.0,0.0
7577,3PD,2024-Q4,2024-W45,Canada,CSB,Liveramp,The Trade Desk,Liveramp,4699.0,0.0,102.6388718483,0.0,0.0
7578,3PD,2024-Q4,2024-W45,Canada,CSB,The Trade Desk,The Trade Desk,The Trade Desk,122450.0,0.0,2868.7116892392,0.0,0.0
7579,3PD,2024-Q4,2024-W45,France,B2B,0,0,0,843592.0,362.0,3823.243819032,1312421.655,751.0
7580,3PD,2024-Q4,2024-W45,France,B2B,0,0,0,4771920.0,6022.0,7006.85120292,241211.349,2031.0
7581,3PD,2024-Q4,2024-W45,France,CSB,0,0,0,20465892.0,35984.0,6878.8180999999995,430228.227486902,0.0
7582,3PD,2024-Q4,2024-W45,Germany,B2B,0,0,0,1699155.0,1092.0,7860.452681892,928130.634,800.0
7583,3PD,2024-Q4,2024-W45,Germany,B2B,0,0,0,7448184.0,8816.0,13558.416536546,1066223.267,2519.0
7584,3PD,2024-Q4,2024-W45,Germany,CSB,0,0,0,8511956.0,31483.0,16948.420943695,776749.112349862,0.0
7585,3PD,2024-Q4,2024-W45,India,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7586,3PD,2024-Q4,2024-W45,India,B2B,0,0,0,2201209.0,50906.0,4450.547789,518281.547,7552.0
7587,3PD,2024-Q4,2024-W45,India,B2B,0,The Trade Desk,The Trade Desk,872339.0,2290.0,0.0,0.0,631.0
7588,3PD,2024-Q4,2024-W45,India,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7589,3PD,2024-Q4,2024-W45,India,B2B,AIQ CRM,The Trade Desk,AIQ CRM,333099.0,306.0,0.0,0.0,206.0
7590,3PD,2024-Q4,2024-W45,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7591,3PD,2024-Q4,2024-W45,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7592,3PD,2024-Q4,2024-W45,Ireland,B2B,0,0,0,32730.0,195.0,1579.185,0.0,18.0
7593,3PD,2024-Q4,2024-W45,Ireland,B2B,0,0,0,147896.0,308.0,3361.849998,302.62,32.0
7594,3PD,2024-Q4,2024-W45,Italy,B2B,0,0,0,91632.0,574.0,4110.609998,0.0,32.0
7595,3PD,2024-Q4,2024-W45,Italy,B2B,0,0,0,79451.0,186.0,1535.381134,0.0,1.0
7596,3PD,2024-Q4,2024-W45,Japan,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7597,3PD,2024-Q4,2024-W45,Japan,B2B,0,0,0,2943784.0,10550.0,6725.576396,499602.285,9196.0
7598,3PD,2024-Q4,2024-W45,Japan,B2B,0,The Trade Desk,The Trade Desk,2987358.0,5490.0,0.0,13173.557,2842.0
7599,3PD,2024-Q4,2024-W45,Japan,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,1.0
7600,3PD,2024-Q4,2024-W45,Japan,B2B,AIQ CRM,The Trade Desk,AIQ CRM,214097.0,148.0,0.0,4709.003,185.0
7601,3PD,2024-Q4,2024-W45,Japan,CSB,0,0,0,0.0,1320.0,0.0,6796.953963307,0.0
7602,3PD,2024-Q4,2024-W45,Malaysia,B2B,0,0,0,0.0,0.0,0.0,15865.522,0.0
7603,3PD,2024-Q4,2024-W45,Malaysia,B2B,AIQ CRM,The Trade Desk,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7604,3PD,2024-Q4,2024-W45,Malaysia,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7605,3PD,2024-Q4,2024-W45,Malaysia,CSB,0,0,0,6184740.0,41404.0,7424.129036676,57071.146154241,0.0
7606,3PD,2024-Q4,2024-W45,Mexico,B2B,0,0,0,2108644.0,197523.0,3935.86368,0.0,571.0
7607,3PD,2024-Q4,2024-W45,Mexico,B2B,0,0,0,5704852.0,331720.0,8795.668178,175.0,1081.0
7608,3PD,2024-Q4,2024-W45,Netherlands,B2B,0,0,0,1452665.0,4007.0,7649.155793346999,496870.78099999996,322.0
7609,3PD,2024-Q4,2024-W45,Netherlands,B2B,0,0,0,125723.0,211.0,1622.159996,414.295,56.0
7610,3PD,2024-Q4,2024-W45,Netherlands,CSB,0,0,0,8.0,4663.0,0.0,135816.231744324,0.0
7611,3PD,2024-Q4,2024-W45,New Zealand,CSB,0,0,0,0.0,3.0,0.0,0.0,0.0
7612,3PD,2024-Q4,2024-W45,Norway,B2B,0,0,0,11195.0,35.0,1249.829996,0.0,0.0
7613,3PD,2024-Q4,2024-W45,Singapore,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7614,3PD,2024-Q4,2024-W45,Singapore,B2B,0,0,0,1266809.0,1147.0,2808.674666,243225.37,6826.0
7615,3PD,2024-Q4,2024-W45,Singapore,B2B,0,The Trade Desk,The Trade Desk,310463.0,431.0,0.0,8658.114000000001,200.0
7616,3PD,2024-Q4,2024-W45,Singapore,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7617,3PD,2024-Q4,2024-W45,Singapore,B2B,AIQ CRM,The Trade Desk,AIQ CRM,232104.0,118.0,0.0,776.536,133.0
7618,3PD,2024-Q4,2024-W45,Singapore,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7619,3PD,2024-Q4,2024-W45,Singapore,CSB,0,0,0,5053206.0,25707.0,18182.073313098997,71506.301532542,0.0
7620,3PD,2024-Q4,2024-W45,South Africa,B2B,0,0,0,31446.0,250.0,1448.6399999999999,0.0,4.0
7621,3PD,2024-Q4,2024-W45,Spain,B2B,0,0,0,683298.0,555.0,3705.976573138,320537.48,291.0
7622,3PD,2024-Q4,2024-W45,Spain,B2B,0,0,0,128771.0,271.0,1557.279998,0.0,36.0
7623,3PD,2024-Q4,2024-W45,Spain,CSB,0,0,0,293.0,5713.0,0.0,97158.147288422,0.0
7624,3PD,2024-Q4,2024-W45,Sweden,B2B,0,0,0,391213.0,672.0,2909.5951147,149547.08899999998,197.0
7625,3PD,2024-Q4,2024-W45,Sweden,B2B,0,0,0,65420.0,119.0,1563.859997,0.0,19.0
7626,3PD,2024-Q4,2024-W45,Switzerland,B2B,0,0,0,552738.0,1317.0,5281.686481681,380742.093,129.0
7627,3PD,2024-Q4,2024-W45,Switzerland,B2B,0,0,0,55667.0,69.0,0.0,0.0,10.0
7628,3PD,2024-Q4,2024-W45,Switzerland,CSB,0,0,0,2442678.0,3396.0,5360.764762249,64673.205478384,0.0
7629,3PD,2024-Q4,2024-W45,United Kingdom,B2B,0,0,0,1255373.0,961.0,8110.351431005,840853.316,1921.0
7630,3PD,2024-Q4,2024-W45,United Kingdom,B2B,0,0,0,4990959.0,5810.0,17693.142999626,712568.801,3165.0
7631,3PD,2024-Q4,2024-W45,United Kingdom,CSB,0,0,0,2796735.0,35353.0,6926.0719065719995,834245.1772859651,0.0
7632,3PD,2024-Q4,2024-W45,United States,B2B,0,0,0,8023694.0,12101.0,39876.08113097,2436961.5409999997,36656.0
7633,3PD,2024-Q4,2024-W45,United States,B2B,0,0,0,63250197.0,43525.0,289914.429789068,12316429.7,84022.0
7634,3PD,2024-Q4,2024-W45,United States,B2B,Liveramp,Liveramp,Liveramp,12.0,0.0,0.0,0.0,0.0
7635,3PD,2024-Q4,2024-W45,United States,B2B,Oracle,Oracle,Oracle,460021.0,263.0,2731.920000005,21243.4,615.0
7636,3PD,2024-Q4,2024-W45,United States,CSB,0,0,0,43107393.0,256627.0,258677.274978,444920.69,0.0
7637,3PD,2024-Q4,2024-W45,United States,CSB,0,0,0,114129072.0,176699.0,719350.4701624155,651033.92,0.0
7638,3PD,2024-Q4,2024-W45,United States,CSB,0,Permutive,Permutive,390631.0,263.0,2282.638242,1904.99,0.0
7639,3PD,2024-Q4,2024-W45,United States,CSB,0,The Trade Desk,The Trade Desk,3859312.0,1476.0,88958.30256174,448.99,0.0
7640,3PD,2024-Q4,2024-W45,United States,CSB,Liveramp,Liveramp,Liveramp,40298.0,1.0,256.91695623,2253.22,0.0
7641,3PD,2024-Q4,2024-W45,United States,CSB,Liveramp,The Trade Desk,Liveramp,369101.0,211.0,3847.233415736,1995.54,0.0
7642,3PD,2024-Q4,2024-W45,United States,CSB,Neustar,The Trade Desk,Neustar,17.0,0.0,0.0,19.99,0.0
7643,3PD,2024-Q4,2024-W45,United States,CSB,The Trade Desk,The Trade Desk,The Trade Desk,4.0,0.0,0.0,0.0,0.0
7644,3PD,2024-Q4,2024-W46,Australia,B2B,0,0,0,0.0,0.0,0.0,0.0,237.0
7645,3PD,2024-Q4,2024-W46,Australia,B2B,0,0,0,1407636.0,1611.0,3243.617462,647203.842,3096.0
7646,3PD,2024-Q4,2024-W46,Australia,B2B,0,The Trade Desk,The Trade Desk,799818.0,1863.0,0.0,213565.59,299.0
7647,3PD,2024-Q4,2024-W46,Australia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7648,3PD,2024-Q4,2024-W46,Australia,B2B,AIQ CRM,The Trade Desk,AIQ CRM,193647.0,107.0,0.0,0.0,121.0
7649,3PD,2024-Q4,2024-W46,Australia,CSB,0,0,0,42.0,665.0,0.0,6975.045,0.0
7650,3PD,2024-Q4,2024-W46,Australia,CSB,0,0,0,8123727.0,47038.0,26839.341726031,86412.56195,0.0
7651,3PD,2024-Q4,2024-W46,Australia,CSB,0,LiveRamp,LiveRamp,0.0,0.0,0.0,0.0,0.0
7652,3PD,2024-Q4,2024-W46,Australia,CSB,0,Permutive,Permutive,165240.0,210.0,368.4852,0.0,0.0
7653,3PD,2024-Q4,2024-W46,Austria,B2B,0,0,0,20430.0,158.0,942.66,0.0,16.0
7654,3PD,2024-Q4,2024-W46,Belgium,B2B,0,0,0,48776.0,2088.0,2284.2,0.0,6.0
7655,3PD,2024-Q4,2024-W46,Belgium,B2B,0,0,0,57430.0,67.0,0.0,0.0,13.0
7656,3PD,2024-Q4,2024-W46,Brazil,B2B,0,0,0,5048790.0,236405.0,4604.6719570000005,0.0,2486.0
7657,3PD,2024-Q4,2024-W46,Brazil,B2B,0,0,0,12999696.0,576232.0,5694.127327,0.0,2239.0
7658,3PD,2024-Q4,2024-W46,Canada,B2B,0,0,0,226562.0,1520.0,1877.7706312213,0.0,425.0
7659,3PD,2024-Q4,2024-W46,Canada,B2B,0,0,0,4158564.0,1954.0,5932.3889015079,231998.12300000002,5323.0
7660,3PD,2024-Q4,2024-W46,Canada,B2B,Liveramp,Liveramp,Liveramp,13393.0,7.0,84.6644366349,2831.673,78.0
7661,3PD,2024-Q4,2024-W46,Canada,B2B,Oracle,Oracle,Oracle,327.0,0.0,1.1420695612,0.0,0.0
7662,3PD,2024-Q4,2024-W46,Canada,CSB,0,0,0,10667222.0,32909.0,29815.5321755296,42024.51,0.0
7663,3PD,2024-Q4,2024-W46,Canada,CSB,0,0,0,27539142.0,59927.0,78904.3284130997,63742.32,0.0
7664,3PD,2024-Q4,2024-W46,Canada,CSB,0,The Trade Desk,The Trade Desk,901112.0,996.0,15277.1632761735,1457.99,0.0
7665,3PD,2024-Q4,2024-W46,Canada,CSB,Liveramp,The Trade Desk,Liveramp,17426.0,0.0,375.22630662899996,0.0,0.0
7666,3PD,2024-Q4,2024-W46,Canada,CSB,The Trade Desk,The Trade Desk,The Trade Desk,185119.0,0.0,4321.558118232,0.0,0.0
7667,3PD,2024-Q4,2024-W46,France,B2B,0,0,0,813074.0,395.0,3623.279332902,1296968.886,698.0
7668,3PD,2024-Q4,2024-W46,France,B2B,0,0,0,6514706.0,6485.0,7068.7731884350005,542600.344,2106.0
7669,3PD,2024-Q4,2024-W46,France,CSB,0,0,0,13265118.0,23635.0,1855.1913630549998,560198.527443095,0.0
7670,3PD,2024-Q4,2024-W46,Germany,B2B,0,0,0,1660426.0,982.0,6894.90190481,563742.31,630.0
7671,3PD,2024-Q4,2024-W46,Germany,B2B,0,0,0,9790905.0,10268.0,15655.122896575,766084.42,2437.0
7672,3PD,2024-Q4,2024-W46,Germany,CSB,0,0,0,7459393.0,26315.0,16562.555994339,470497.281731711,0.0
7673,3PD,2024-Q4,2024-W46,India,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7674,3PD,2024-Q4,2024-W46,India,B2B,0,0,0,2019375.0,53835.0,4138.992072,172736.943,7184.0
7675,3PD,2024-Q4,2024-W46,India,B2B,0,The Trade Desk,The Trade Desk,824402.0,1854.0,0.0,458.636,520.0
7676,3PD,2024-Q4,2024-W46,India,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7677,3PD,2024-Q4,2024-W46,India,B2B,AIQ CRM,The Trade Desk,AIQ CRM,154171.0,277.0,0.0,3742.873,193.0
7678,3PD,2024-Q4,2024-W46,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7679,3PD,2024-Q4,2024-W46,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7680,3PD,2024-Q4,2024-W46,Ireland,B2B,0,0,0,24064.0,120.0,1172.565,0.0,7.0
7681,3PD,2024-Q4,2024-W46,Ireland,B2B,0,0,0,153055.0,335.0,3369.489999,1940.254,36.0
7682,3PD,2024-Q4,2024-W46,Italy,B2B,0,0,0,77993.0,487.0,3389.505003,0.0,44.0
7683,3PD,2024-Q4,2024-W46,Italy,B2B,0,0,0,98491.0,228.0,1565.530001,0.0,9.0
7684,3PD,2024-Q4,2024-W46,Japan,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7685,3PD,2024-Q4,2024-W46,Japan,B2B,0,0,0,2840777.0,3973.0,6882.3506370000005,55552.238,10188.0
7686,3PD,2024-Q4,2024-W46,Japan,B2B,0,The Trade Desk,The Trade Desk,2261752.0,4943.0,0.0,4619.758,2731.0
7687,3PD,2024-Q4,2024-W46,Japan,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7688,3PD,2024-Q4,2024-W46,Japan,B2B,AIQ CRM,The Trade Desk,AIQ CRM,148974.0,310.0,0.0,0.0,214.0
7689,3PD,2024-Q4,2024-W46,Japan,CSB,0,0,0,0.0,1756.0,0.0,13387.379716161,0.0
7690,3PD,2024-Q4,2024-W46,Malaysia,B2B,0,0,0,0.0,0.0,0.0,22263.292,0.0
7691,3PD,2024-Q4,2024-W46,Malaysia,B2B,AIQ CRM,The Trade Desk,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7692,3PD,2024-Q4,2024-W46,Malaysia,CSB,0,0,0,0.0,1.0,0.0,0.0,0.0
7693,3PD,2024-Q4,2024-W46,Malaysia,CSB,0,0,0,5598975.0,54628.0,6711.476284861999,5743.075889875,0.0
7694,3PD,2024-Q4,2024-W46,Mexico,B2B,0,0,0,1753775.0,155654.0,3319.362139,0.0,413.0
7695,3PD,2024-Q4,2024-W46,Mexico,B2B,0,0,0,6591565.0,311010.0,9711.403088,1404.575,1145.0
7696,3PD,2024-Q4,2024-W46,Netherlands,B2B,0,0,0,1418034.0,3879.0,6480.656380463,786440.2459999999,293.0
7697,3PD,2024-Q4,2024-W46,Netherlands,B2B,0,0,0,140787.0,245.0,1624.469999,0.0,51.0
7698,3PD,2024-Q4,2024-W46,Netherlands,CSB,0,0,0,0.0,4192.0,0.0,510517.23840035807,0.0
7699,3PD,2024-Q4,2024-W46,New Zealand,CSB,0,0,0,0.0,13.0,0.0,0.0,0.0
7700,3PD,2024-Q4,2024-W46,Norway,B2B,0,0,0,11459.0,48.0,1255.1300019999999,0.0,0.0
7701,3PD,2024-Q4,2024-W46,Singapore,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7702,3PD,2024-Q4,2024-W46,Singapore,B2B,0,0,0,1319476.0,1644.0,2957.924517,107479.48999999999,5639.0
7703,3PD,2024-Q4,2024-W46,Singapore,B2B,0,The Trade Desk,The Trade Desk,268292.0,409.0,0.0,8806.441,170.0
7704,3PD,2024-Q4,2024-W46,Singapore,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,0.0
7705,3PD,2024-Q4,2024-W46,Singapore,B2B,AIQ CRM,The Trade Desk,AIQ CRM,98731.0,83.0,0.0,7289.693,74.0
7706,3PD,2024-Q4,2024-W46,Singapore,CSB,0,0,0,0.0,2.0,0.0,0.0,0.0
7707,3PD,2024-Q4,2024-W46,Singapore,CSB,0,0,0,4712284.0,23974.0,14580.400283816,9341.266885874,0.0
7708,3PD,2024-Q4,2024-W46,South Africa,B2B,0,0,0,23222.0,188.0,1128.735,0.0,4.0
7709,3PD,2024-Q4,2024-W46,Spain,B2B,0,0,0,683331.0,462.0,3227.23045513,473176.455,354.0
7710,3PD,2024-Q4,2024-W46,Spain,B2B,0,0,0,135774.0,392.0,1565.949999,0.0,43.0
7711,3PD,2024-Q4,2024-W46,Spain,CSB,0,0,0,912.0,4800.0,0.0,42226.680386522,0.0
7712,3PD,2024-Q4,2024-W46,Sweden,B2B,0,0,0,358585.0,738.0,2544.606796129,282215.137,176.0
7713,3PD,2024-Q4,2024-W46,Sweden,B2B,0,0,0,70307.0,151.0,1565.139998,0.0,22.0
7714,3PD,2024-Q4,2024-W46,Sweden,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7715,3PD,2024-Q4,2024-W46,Switzerland,B2B,0,0,0,519447.0,1017.0,5376.096984713,327327.998,137.0
7716,3PD,2024-Q4,2024-W46,Switzerland,B2B,0,0,0,62113.0,60.0,0.0,0.0,21.0
7717,3PD,2024-Q4,2024-W46,Switzerland,CSB,0,0,0,10.0,1250.0,0.045848375000000004,46210.539298127005,0.0
7718,3PD,2024-Q4,2024-W46,United Kingdom,B2B,0,0,0,1209011.0,941.0,6611.459550257,1244634.195,1503.0
7719,3PD,2024-Q4,2024-W46,United Kingdom,B2B,0,0,0,7504459.0,6489.0,18235.335250398,429335.766,3327.0
7720,3PD,2024-Q4,2024-W46,United Kingdom,CSB,0,0,0,3257163.0,23086.0,8107.45359919,1496778.7151807002,0.0
7721,3PD,2024-Q4,2024-W46,United States,B2B,0,0,0,11370161.0,16115.0,59501.304315993,5930710.178,37413.0
7722,3PD,2024-Q4,2024-W46,United States,B2B,0,0,0,73935770.0,64011.0,305416.055433076,10895262.944,79227.0
7723,3PD,2024-Q4,2024-W46,United States,B2B,Liveramp,Liveramp,Liveramp,54.0,0.0,0.0,0.0,0.0
7724,3PD,2024-Q4,2024-W46,United States,B2B,Oracle,Oracle,Oracle,698569.0,502.0,4031.819999981,0.0,581.0
7725,3PD,2024-Q4,2024-W46,United States,CSB,0,0,0,38915230.0,273720.0,239973.321345,493325.65,0.0
7726,3PD,2024-Q4,2024-W46,United States,CSB,0,0,0,120140325.0,268994.0,713303.868239556,625364.54,0.0
7727,3PD,2024-Q4,2024-W46,United States,CSB,0,Permutive,Permutive,393922.0,278.0,2065.257572,184.98,0.0
7728,3PD,2024-Q4,2024-W46,United States,CSB,0,The Trade Desk,The Trade Desk,5323167.0,2749.0,98511.254519211,0.0,0.0
7729,3PD,2024-Q4,2024-W46,United States,CSB,Liveramp,Liveramp,Liveramp,35520.0,2.0,236.835089,15635.59,0.0
7730,3PD,2024-Q4,2024-W46,United States,CSB,Liveramp,The Trade Desk,Liveramp,1480686.0,366.0,11764.983182335,490.98,0.0
7731,3PD,2024-Q4,2024-W46,United States,CSB,Neustar,The Trade Desk,Neustar,925790.0,126.0,6738.022894303001,0.0,0.0
7732,3PD,2024-Q4,2024-W46,United States,CSB,The Trade Desk,The Trade Desk,The Trade Desk,3.0,0.0,0.0,0.0,0.0
7733,3PD,2024-Q4,2024-W47,Australia,B2B,0,0,0,0.0,0.0,0.0,0.0,157.0
7734,3PD,2024-Q4,2024-W47,Australia,B2B,0,0,0,1046637.0,1179.0,2289.500735,35954.142,3165.0
7735,3PD,2024-Q4,2024-W47,Australia,B2B,0,The Trade Desk,The Trade Desk,680681.0,1799.0,0.0,0.0,340.0
7736,3PD,2024-Q4,2024-W47,Australia,B2B,AIQ CRM,AIQ CRM,AIQ CRM,0.0,0.0,0.0,0.0,1.0
7737,3PD,2024-Q4,2024-W47,Australia,B2B,AIQ CRM,The Trade Desk,AIQ CRM,134264.0,80.0,0.0,0.0,145.0
7738,3PD,2024-Q4,2024-W47,Australia,CSB,0,0,0,4.0,732.0,0.0,0.0,0.0
7739,3PD,2024-Q4,2024-W47,Australia,CSB,0,0,0,6560105.0,46076.0,20428.133012639,0.0,0.0
7740,3PD,2024-Q4,2024-W47,Australia,CSB,0,Permutive,Permutive,158230.0,197.0,352.85290000000003,0.0,0.0
7741,3PD,2024-Q4,2024-W47,Austria,B2B,0,0,0,0.0,0.0,0.0,3155.924,12.0
7742,3PD,2024-Q4,2024-W47,Belgium,B2B,0,0,0,0.0,0.0,0.0,1901.347,11.0
7743,3PD,2024-Q4,2024-W47,Belgium,B2B,0,0,0,58740.0,73.0,0.0,0.0,17.0
7744,3PD,2024-Q4,2024-W47,Brazil,B2B,0,0,0,4877627.0,292224.0,4828.362249,0.0,2644.0
7745,3PD,2024-Q4,2024-W47,Brazil,B2B,0,0,0,24423226.0,860956.0,6616.190602,0.0,2288.0
7746,3PD,2024-Q4,2024-W47,Brazil,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7747,3PD,2024-Q4,2024-W47,Canada,B2B,0,0,0,251807.0,1707.0,1886.9684153678,0.0,486.0
7748,3PD,2024-Q4,2024-W47,Canada,B2B,0,0,0,4280919.0,1672.0,5895.7185944017,26243.453,7542.0
7749,3PD,2024-Q4,2024-W47,Canada,B2B,Liveramp,Liveramp,Liveramp,13351.0,8.0,95.7076380644,0.0,127.0
7750,3PD,2024-Q4,2024-W47,Canada,B2B,Oracle,Oracle,Oracle,17646.0,36.0,135.5174545155,0.0,139.0
7751,3PD,2024-Q4,2024-W47,Canada,CSB,0,0,0,16249823.0,48264.0,44373.845831505496,76479.68000000001,0.0
7752,3PD,2024-Q4,2024-W47,Canada,CSB,0,0,0,34240491.0,71406.0,94539.2835509712,73422.01,0.0
7753,3PD,2024-Q4,2024-W47,Canada,CSB,0,Permutive,Permutive,0.0,0.0,0.0,0.0,0.0
7754,3PD,2024-Q4,2024-W47,Canada,CSB,0,The Trade Desk,The Trade Desk,1023194.0,3557.0,18778.5466975937,0.0,0.0
7755,3PD,2024-Q4,2024-W47,Canada,CSB,Liveramp,The Trade Desk,Liveramp,12185.0,0.0,280.17331640839996,0.0,0.0
7756,3PD,2024-Q4,2024-W47,Canada,CSB,The Trade Desk,The Trade Desk,The Trade Desk,210142.0,2.0,5142.5226147207995,0.0,0.0
7757,3PD,2024-Q4,2024-W47,France,B2B,0,0,0,815169.0,370.0,3066.2561343,519912.707,256.0
7758,3PD,2024-Q4,2024-W47,France,B2B,0,0,0,6128434.0,6683.0,7049.631736389,134174.054,1914.0
7759,3PD,2024-Q4,2024-W47,France,CSB,0,0,0,7170558.0,19865.0,0.011550000000000001,278836.386533922,0.0
7760,3PD,2024-Q4,2024-W47,Germany,B2B,0,0,0,1564081.0,868.0,4082.913390281,295572.785,282.0
7761,3PD,2024-Q4,2024-W47,Germany,B2B,0,0,0,9503850.0,10486.0,15617.666122624,17744.288,1896.0
7762,3PD,2024-Q4,2024-W47,Germany,CSB,0,0,0,8763148.0,27098.0,17070.616262617,183359.790718667,0.0
7763,3PD,2024-Q4,2024-W47,India,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7764,3PD,2024-Q4,2024-W47,India,B2B,0,0,0,1719409.0,39171.0,3526.097679,531655.194,7380.0
7765,3PD,2024-Q4,2024-W47,India,B2B,0,The Trade Desk,The Trade Desk,662575.0,2041.0,0.0,0.0,529.0
7766,3PD,2024-Q4,2024-W47,India,B2B,AIQ CRM,The Trade Desk,AIQ CRM,111835.0,283.0,0.0,1470.084,151.0
7767,3PD,2024-Q4,2024-W47,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7768,3PD,2024-Q4,2024-W47,India,CSB,0,0,0,0.0,0.0,0.0,0.0,0.0
7769,3PD,2024-Q4,2024-W47,Ireland,B2B,0,0,0,0.0,0.0,0.0,0.0,9.0
7770,3PD,2024-Q4,2024-W47,Ireland,B2B,0,0,0,138916.0,347.0,3359.529993,0.0,69.0
7771,3PD,2024-Q4,2024-W47,Italy,B2B,0,0,0,30277.0,130.0,1115.939995,0.0,32.0
7772,3PD,2024-Q4,2024-W47,Italy,B2B,0,0,0,116304.0,265.0,1562.62,0.0,7.0
7773,3PD,2024-Q4,2024-W47,Japan,B2B,0,0,0,0.0,0.0,0.0,0.0,0.0
7774,3PD,2024-Q4,2024-W47,Japan,B2B,0,0,0,2369886.0,3425.0,5833.979431,79792.056,8813.0
