,Unnamed: 0,Audience Type,Tactic,Media Buy Name,Campaign Name,Fiscal Quarter,Fiscal Week Year,Country,Display Funnel Mapped,Display Dell Vehicle Mapped,Display Business Unit Mapped,Display Site Name Mapped,Audience Type Name,Impressions,Clicks,Spend,Net Rev,HVE,BU,[Net_ROAS],Segment ID,Audience ID Exists,Dell Audience Name,MediaCom Audience Name,Audience Objective,Seed Information,Audience Composition,Audience Object-Audience Composition,Business Unit,Data Type,Audience Source,Data Provider,Attribute Category,Audience Category Reporting,Platform,Claravine ID,submission_name,submitter_name,created_date,Fiscal Week Quarter,Week Quarter,Permutive_flag,Audience Type Name v2,CTR,CPM,CPC
712259,712259,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W20,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,20.0,0.0,0.10270262,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,0.0,5.1351309999999994,inf
712260,712260,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W21,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,22.0,0.0,0.112972882,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,0.0,5.135131,inf
712261,712261,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W22,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,36.0,0.0,0.184864716,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,0.0,5.135131,inf
712262,712262,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W23,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,50.0,0.0,0.25675655,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,0.0,5.135130999999999,inf
712263,712263,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W24,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,49.0,0.0,0.251621417,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,0.0,5.135130959183674,inf
712264,712264,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_ADDEDVALUE,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W25,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,517.0,0.0,2.654862687,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,KCT-3PD CONTEXTUAL,0.0,5.1351309226305615,inf
712266,712266,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W14,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,58.0,0.0,0.297837596,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W01,1,False,KCT-3PD CONTEXTUAL,0.0,5.135130965517241,inf
712267,712267,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W15,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,118.0,0.0,0.605945451,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W02,2,False,KCT-3PD CONTEXTUAL,0.0,5.135130940677966,inf
712268,712268,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W16,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,105.0,0.0,0.539188748,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W03,3,False,KCT-3PD CONTEXTUAL,0.0,5.1351309333333335,inf
712269,712269,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W17,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,103.0,1.0,0.528918487,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.9708737864077669,5.1351309417475735,0.528918487
712270,712270,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W18,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,194.0,0.0,0.996215396,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,0.0,5.135130907216494,inf
712271,712271,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W19,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,243.0,0.0,1.247836814,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,0.0,5.1351309218107,inf
712272,712272,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W20,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,311.0,1.0,1.597025718,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,0.3215434083601286,5.135130926045016,1.597025718
712273,712273,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W21,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,368.0,0.0,1.889728177,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,0.0,5.135130915760869,inf
712274,712274,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W22,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,1715.0,6.0,8.806749527,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,0.3498542274052478,5.135130919533528,1.4677915878333332
712275,712275,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W23,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,2455.0,6.0,12.60674641,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,0.2443991853360489,5.135130920570265,2.1011244016666666
712276,712276,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W24,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,6852.0,10.0,35.185917067,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,0.14594279042615294,5.135130920461179,3.5185917066999997
712277,712277,3PD,Others,VDX_KCT-3PD CONTEXTUAL_HTML5 BANNER_970x250_CPM_INTEL IIF CS_STD_FY24Q2_NA_UK CS Products- NA- PR_LATITUDE-9440,2024_Q2_UK_CSG_DCR_DISPLAY_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W25,United Kingdom,Demand Creation,Display,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,8566.0,20.0,43.987531466,0.0,1.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,KCT-3PD CONTEXTUAL,0.2334812047630166,5.13513092061639,2.1993765733
712380,712380,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPV_INTEL IIF CS_CT_FY24Q2_NA_UK CS Products- NA- PR_BB2401G0018-020-667664,2024_Q2_UK_CSG_DCR_VIDEO_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W20,United Kingdom,Demand Creation,Video,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,3820.0,69.0,381.8,0.0,0.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,1.8062827225130889,99.94764397905759,5.533333333333333
712381,712381,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPV_INTEL IIF CS_CT_FY24Q2_NA_UK CS Products- NA- PR_BB2401G0018-020-667664,2024_Q2_UK_CSG_DCR_VIDEO_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W21,United Kingdom,Demand Creation,Video,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,13012.0,171.0,1270.2,0.0,12.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,1.3141715339686444,97.61758376882878,7.428070175438597
712382,712382,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPV_INTEL IIF CS_CT_FY24Q2_NA_UK CS Products- NA- PR_BB2401G0018-020-667664,2024_Q2_UK_CSG_DCR_VIDEO_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W22,United Kingdom,Demand Creation,Video,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,13898.0,199.0,1372.0,0.0,12.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,1.431860699381206,98.71924017844294,6.894472361809045
712383,712383,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPV_INTEL IIF CS_CT_FY24Q2_NA_UK CS Products- NA- PR_BB2401G0018-020-667664,2024_Q2_UK_CSG_DCR_VIDEO_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W23,United Kingdom,Demand Creation,Video,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,18689.0,276.0,1865.4,0.0,8.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,1.4768045374284338,99.81272406228263,6.758695652173913
712384,712384,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPV_INTEL IIF CS_CT_FY24Q2_NA_UK CS Products- NA- PR_BB2401G0018-020-667664,2024_Q2_UK_CSG_DCR_VIDEO_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W24,United Kingdom,Demand Creation,Video,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,19153.0,203.0,1894.1,0.0,10.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,1.0598861797107502,98.89312379261735,9.330541871921183
712385,712385,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPV_INTEL IIF CS_CT_FY24Q2_NA_UK CS Products- NA- PR_BB2401G0018-020-667664,2024_Q2_UK_CSG_DCR_VIDEO_PROSPECTING-ENGAGE_CS Products- NA- PR,2024-Q2,2024-W25,United Kingdom,Demand Creation,Video,Client Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,22959.0,246.0,2293.6,0.0,14.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,KCT-3PD CONTEXTUAL,1.0714752384685744,99.89982142079359,9.323577235772357
712437,712437,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W17,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,15887.0,432.0,1242.18,0.0,18.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,2.7192043809403916,78.18845597029018,2.8754166666666667
712438,712438,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W18,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,45749.0,886.0,3889.35,0.0,32.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,1.9366543531006142,85.01497300487442,4.389785553047404
712439,712439,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W19,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,41219.0,692.0,3552.48,0.0,26.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,1.678837429340838,86.18549697954826,5.133641618497109
712440,712440,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W20,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,40998.0,711.0,3581.73,0.0,14.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,1.734230938094541,87.36352992828918,5.037594936708861
712441,712441,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W21,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,40031.0,562.0,3509.37,0.0,25.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,1.403911968224626,87.6663086108266,6.244430604982206
712442,712442,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W22,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,32902.0,539.0,2894.58,0.0,25.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W09,9,False,KCT-3PD CONTEXTUAL,1.6381982858184911,87.97580694182724,5.370278293135436
712443,712443,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W23,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,30609.0,807.0,2685.51,0.0,41.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W10,10,False,KCT-3PD CONTEXTUAL,2.6364794668234834,87.73596001176125,3.3277695167286248
712444,712444,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W24,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,27413.0,544.0,2428.83,0.0,38.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W11,11,False,KCT-3PD CONTEXTUAL,1.9844599277714954,88.60139349943458,4.464761029411765
712445,712445,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W25,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,17916.0,98.0,1592.28,0.0,28.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W12,12,False,KCT-3PD CONTEXTUAL,0.5469970975664211,88.87474882786336,16.247755102040816
712446,712446,3PD,Others,VDX_KCT-3PD CONTEXTUAL_VID IN-STREAM_1x1_CPVV_INTEL DCF_CT_FY24Q2_NA_UK STAN-C&E / STAN-CC_SCY-BB2301G0022-052-658700,2024_Q2_UK_ISG_DCR_VIDEO_PROSPECTING-ENGAGE_STAN-C&E / STAN-CC,2024-Q2,2024-W26,United Kingdom,Demand Creation,Video,Infrastructure Solutions Group,VDX.tv,KCT-3PD CONTEXTUAL,601.0,0.0,51.84,0.0,8.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W13,13,False,KCT-3PD CONTEXTUAL,0.0,86.25623960066555,inf
717559,717559,3PD,Others,YAHOO_KCT-3PD CONTEXTUAL_VID IN-STREAM_15 SEC_CPM_INTEL DCF_STD_FY24Q2_NA_UK MEDIUM BUSINESS-MB / STAN IS-CC_CAS-BB2303G0009-048-656085,2024_Q2_UK_MB_DCR_VIDEO_PROSPECTING-ENGAGE_MEDIUM BUSINESS-MB / STAN IS-CC,2024-Q2,2024-W16,United Kingdom,Demand Creation,Video,Medium Business,Yahoo Ad Tech,KCT-3PD CONTEXTUAL,19764.0,9.0,397.39474,0.0,7.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W03,3,False,KCT-3PD CONTEXTUAL,0.04553734061930783,20.106999595223638,44.15497111111111
717560,717560,3PD,Others,YAHOO_KCT-3PD CONTEXTUAL_VID IN-STREAM_15 SEC_CPM_INTEL DCF_STD_FY24Q2_NA_UK MEDIUM BUSINESS-MB / STAN IS-CC_CAS-BB2303G0009-048-656085,2024_Q2_UK_MB_DCR_VIDEO_PROSPECTING-ENGAGE_MEDIUM BUSINESS-MB / STAN IS-CC,2024-Q2,2024-W17,United Kingdom,Demand Creation,Video,Medium Business,Yahoo Ad Tech,KCT-3PD CONTEXTUAL,93681.0,324.0,1970.91377,0.0,24.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W04,4,False,KCT-3PD CONTEXTUAL,0.34585454894802575,21.038564596876636,6.083067191358025
717561,717561,3PD,Others,YAHOO_KCT-3PD CONTEXTUAL_VID IN-STREAM_15 SEC_CPM_INTEL DCF_STD_FY24Q2_NA_UK MEDIUM BUSINESS-MB / STAN IS-CC_CAS-BB2303G0009-048-656085,2024_Q2_UK_MB_DCR_VIDEO_PROSPECTING-ENGAGE_MEDIUM BUSINESS-MB / STAN IS-CC,2024-Q2,2024-W18,United Kingdom,Demand Creation,Video,Medium Business,Yahoo Ad Tech,KCT-3PD CONTEXTUAL,94196.0,1057.0,1972.33021,0.0,133.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W05,5,False,KCT-3PD CONTEXTUAL,1.1221283281668013,20.938577115801095,1.8659699243140966
717562,717562,3PD,Others,YAHOO_KCT-3PD CONTEXTUAL_VID IN-STREAM_15 SEC_CPM_INTEL DCF_STD_FY24Q2_NA_UK MEDIUM BUSINESS-MB / STAN IS-CC_CAS-BB2303G0009-048-656085,2024_Q2_UK_MB_DCR_VIDEO_PROSPECTING-ENGAGE_MEDIUM BUSINESS-MB / STAN IS-CC,2024-Q2,2024-W19,United Kingdom,Demand Creation,Video,Medium Business,Yahoo Ad Tech,KCT-3PD CONTEXTUAL,94450.0,1210.0,1975.1006,0.0,264.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W06,6,False,KCT-3PD CONTEXTUAL,1.2811011116993116,20.911599788247752,1.6323145454545454
717563,717563,3PD,Others,YAHOO_KCT-3PD CONTEXTUAL_VID IN-STREAM_15 SEC_CPM_INTEL DCF_STD_FY24Q2_NA_UK MEDIUM BUSINESS-MB / STAN IS-CC_CAS-BB2303G0009-048-656085,2024_Q2_UK_MB_DCR_VIDEO_PROSPECTING-ENGAGE_MEDIUM BUSINESS-MB / STAN IS-CC,2024-Q2,2024-W20,United Kingdom,Demand Creation,Video,Medium Business,Yahoo Ad Tech,KCT-3PD CONTEXTUAL,93775.0,979.0,1967.64346,0.0,177.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W07,7,False,KCT-3PD CONTEXTUAL,1.0439882697947216,20.982601546254333,2.0098503166496426
717564,717564,3PD,Others,YAHOO_KCT-3PD CONTEXTUAL_VID IN-STREAM_15 SEC_CPM_INTEL DCF_STD_FY24Q2_NA_UK MEDIUM BUSINESS-MB / STAN IS-CC_CAS-BB2303G0009-048-656085,2024_Q2_UK_MB_DCR_VIDEO_PROSPECTING-ENGAGE_MEDIUM BUSINESS-MB / STAN IS-CC,2024-Q2,2024-W21,United Kingdom,Demand Creation,Video,Medium Business,Yahoo Ad Tech,KCT-3PD CONTEXTUAL,33457.0,435.0,702.95001,0.0,105.0,B2B,0.0,0,No ID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-W08,8,False,KCT-3PD CONTEXTUAL,1.3001763457572406,21.010551155214156,1.6159770344827586
